[INFO ] 2021-02-09 19:25:40,252 [Thread-1] Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@69ff5aca: defining beans [messageSource,adunaAppVersion,adunaAppConfig,adunaWebappNavigation,adunaWebappCommonValuesInserter,adunaWebappMessageInserter,adunaWebappNavigationInserter,filenameViewController,viewResolver,adunaWebappSystemUrlMapping,adunaWebappSystemOverviewController,adunaWebappLoggingOverviewController,adunaWebappSystemInfoController,openrdfRepositoryManager,scopedTarget.openrdfRepositoryInterceptor,openrdfRepositoryInterceptor,openrdfProtocolUrlMapping,openrdfRepositoryListUrlMapping,openrdfRepositoryUrlMapping,openrdfServerHomeUrlMapping,openrdfHandlerExceptionResolver,openrdfProtocolController,openrdfRepositoryListController,openrdfRepositoryController,openrdfRepositoryContextsController,openrdfRepositoryNamespacesController,openrdfRepositoryNamespaceController,openrdfRepositorySizeController,openrdfRepositoryStatementsController,openrdfRepositoryGraphController]; root of factory hierarchy
[INFO ] 2021-02-09 19:25:57,419 [main] Logback logging API implementation is configured.
[INFO ] 2021-02-09 19:25:58,149 [main] FrameworkServlet 'openrdf-http-server': initialization completed in 1492 ms
[INFO ] 2021-02-09 19:30:04,585 [Thread-1] Closing org.springframework.web.context.support.XmlWebApplicationContext@21557e98: display name [WebApplicationContext for namespace 'openrdf-http-server-servlet']; startup date [Tue Feb 09 19:25:56 CET 2021]; root of context hierarchy
[INFO ] 2021-02-09 19:30:04,589 [Thread-1] Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@69ff5aca: defining beans [messageSource,adunaAppVersion,adunaAppConfig,adunaWebappNavigation,adunaWebappCommonValuesInserter,adunaWebappMessageInserter,adunaWebappNavigationInserter,filenameViewController,viewResolver,adunaWebappSystemUrlMapping,adunaWebappSystemOverviewController,adunaWebappLoggingOverviewController,adunaWebappSystemInfoController,openrdfRepositoryManager,scopedTarget.openrdfRepositoryInterceptor,openrdfRepositoryInterceptor,openrdfProtocolUrlMapping,openrdfRepositoryListUrlMapping,openrdfRepositoryUrlMapping,openrdfServerHomeUrlMapping,openrdfHandlerExceptionResolver,openrdfProtocolController,openrdfRepositoryListController,openrdfRepositoryController,openrdfRepositoryContextsController,openrdfRepositoryNamespacesController,openrdfRepositoryNamespaceController,openrdfRepositorySizeController,openrdfRepositoryStatementsController,openrdfRepositoryGraphController]; root of factory hierarchy
[INFO ] 2021-02-09 19:30:23,685 [main] Logback logging API implementation is configured.
[INFO ] 2021-02-09 19:30:24,295 [main] FrameworkServlet 'openrdf-http-server': initialization completed in 1125 ms
[INFO ] 2021-02-09 19:33:20,079 [Thread-1] Closing org.springframework.web.context.support.XmlWebApplicationContext@21557e98: display name [WebApplicationContext for namespace 'openrdf-http-server-servlet']; startup date [Tue Feb 09 19:30:23 CET 2021]; root of context hierarchy
[INFO ] 2021-02-09 19:33:20,085 [Thread-1] Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@69ff5aca: defining beans [messageSource,adunaAppVersion,adunaAppConfig,adunaWebappNavigation,adunaWebappCommonValuesInserter,adunaWebappMessageInserter,adunaWebappNavigationInserter,filenameViewController,viewResolver,adunaWebappSystemUrlMapping,adunaWebappSystemOverviewController,adunaWebappLoggingOverviewController,adunaWebappSystemInfoController,openrdfRepositoryManager,scopedTarget.openrdfRepositoryInterceptor,openrdfRepositoryInterceptor,openrdfProtocolUrlMapping,openrdfRepositoryListUrlMapping,openrdfRepositoryUrlMapping,openrdfServerHomeUrlMapping,openrdfHandlerExceptionResolver,openrdfProtocolController,openrdfRepositoryListController,openrdfRepositoryController,openrdfRepositoryContextsController,openrdfRepositoryNamespacesController,openrdfRepositoryNamespaceController,openrdfRepositorySizeController,openrdfRepositoryStatementsController,openrdfRepositoryGraphController]; root of factory hierarchy
[INFO ] 2021-02-09 19:33:36,991 [main] Logback logging API implementation is configured.
